instant,tanggal,musim,tahun,bulan,holiday,weekday,workingday,cuaca,temp,atemp,kelembaban,kecepatan_angin,casual,registered,total_count,windspeed,day_type
522,2012-06-05,Musim semi,2012,June,0,Selasa,Ya,Berkabut,22.174153,26.294600000000003,61.3333,0.209575,968,6033,7001,14.041525,Weekday
523,2012-06-06,Musim semi,2012,June,0,Rabu,Ya,Jelas,22.720847,27.1146,61.12499999999999,0.077125,1027,6028,7055,5.167375,Weekday
524,2012-06-07,Musim semi,2012,June,0,Kamis,Ya,Jelas,24.7025,28.4721,56.7083,0.15735,1038,6456,7494,10.542449999999999,Weekday
525,2012-06-08,Musim semi,2012,June,0,Jummat,Ya,Jelas,26.615847000000002,29.8931,46.791700000000006,0.175383,1488,6248,7736,11.750661000000001,Weekday
526,2012-06-09,Musim semi,2012,June,0,Sabtu,Tidak,Jelas,29.144153000000003,32.418350000000004,43.7083,0.144287,2708,4790,7498,9.667229,Weekend/Holiday
527,2012-06-10,Musim semi,2012,June,0,Minggu,Tidak,Jelas,29.793346999999997,33.175850000000004,53.833299999999994,0.133721,2224,4374,6598,8.959307,Weekend/Holiday
528,2012-06-11,Musim semi,2012,June,0,Senin,Ya,Berkabut,29.554153,32.98605,58.791700000000006,0.207713,1017,5647,6664,13.916771,Weekday
529,2012-06-12,Musim semi,2012,June,0,Selasa,Ya,Berkabut,26.786653,29.89375,83.3333,0.214546,477,4495,4972,14.374581999999998,Weekday
530,2012-06-13,Musim semi,2012,June,0,Rabu,Ya,Jelas,26.889153,30.55585,58.2083,0.343279,1173,6248,7421,22.999693,Weekday
531,2012-06-14,Musim semi,2012,June,0,Kamis,Ya,Jelas,26.581653000000003,31.219150000000003,56.958299999999994,0.253733,1180,6183,7363,17.000111,Weekday
532,2012-06-15,Musim semi,2012,June,0,Jummat,Ya,Jelas,26.205847000000002,29.9877,58.958299999999994,0.176617,1563,6102,7665,11.833339,Weekday
533,2012-06-16,Musim semi,2012,June,0,Sabtu,Tidak,Jelas,25.898346999999998,29.735400000000002,50.416700000000006,0.166667,2963,4739,7702,11.166689,Weekend/Holiday
534,2012-06-17,Musim semi,2012,June,0,Minggu,Tidak,Jelas,24.2925,28.59875,59.875,0.144904,2634,4344,6978,9.708568,Weekend/Holiday
535,2012-06-18,Musim semi,2012,June,0,Senin,Ya,Berkabut,23.301652999999998,27.2421,77.79169999999999,0.174746,653,4446,5099,11.707982000000001,Weekday
536,2012-06-19,Musim semi,2012,June,0,Selasa,Ya,Jelas,28.221653,32.7346,69.0,0.148017,968,5857,6825,9.917139,Weekday
537,2012-06-20,Musim semi,2012,June,0,Rabu,Ya,Jelas,32.082499999999996,36.04875,59.2083,0.113812,872,5339,6211,7.625404,Weekday
538,2012-06-21,Musim panas,2012,June,0,Kamis,Ya,Jelas,33.039153,37.6271,56.7917,0.118787,778,5127,5905,7.958729,Weekday
539,2012-06-22,Musim panas,2012,June,0,Jummat,Ya,Jelas,31.877499999999998,36.20605,57.375,0.182842,964,4859,5823,12.250414000000001,Weekday
540,2012-06-23,Musim panas,2012,June,0,Sabtu,Tidak,Jelas,29.998347,32.6396,53.4583,0.179721,2657,4801,7458,12.041307,Weekend/Holiday
541,2012-06-24,Musim panas,2012,June,0,Minggu,Tidak,Jelas,30.476653000000002,33.7127,47.9167,0.145525,2551,4340,6891,9.750174999999999,Weekend/Holiday
542,2012-06-25,Musim panas,2012,June,0,Senin,Ya,Jelas,29.349153,32.7021,50.416700000000006,0.300383,1139,5640,6779,20.125661,Weekday
543,2012-06-26,Musim panas,2012,June,0,Selasa,Ya,Jelas,25.864152999999998,29.7352,37.3333,0.347642,1077,6365,7442,23.292014,Weekday
544,2012-06-27,Musim panas,2012,June,0,Rabu,Ya,Jelas,28.5975,32.0396,36.0,0.271775,1077,6258,7335,18.208925,Weekday
545,2012-06-28,Musim panas,2012,June,0,Kamis,Ya,Jelas,30.715847,33.7756,42.25,0.17165,921,5958,6879,11.50055,Weekday
546,2012-06-29,Musim panas,2012,June,0,Jummat,Ya,Jelas,34.200847,39.33065,48.875,0.165417,829,4634,5463,11.082939000000001,Weekday
547,2012-06-30,Musim panas,2012,June,0,Sabtu,Tidak,Jelas,31.365000000000002,34.3754,60.12499999999999,0.161071,1455,4232,5687,10.791756999999999,Weekend/Holiday
548,2012-07-01,Musim panas,2012,July,0,Minggu,Tidak,Jelas,33.449153,37.53145,51.87500000000001,0.168529,1421,4110,5531,11.291443000000001,Weekend/Holiday
549,2012-07-02,Musim panas,2012,July,0,Senin,Ya,Jelas,32.048347,35.1019,44.7083,0.195267,904,5323,6227,13.082889,Weekday
550,2012-07-03,Musim panas,2012,July,0,Selasa,Ya,Jelas,32.014153,35.1325,49.2083,0.126237,1052,5608,6660,8.457878999999998,Weekday
551,2012-07-04,Musim panas,2012,July,1,Rabu,Tidak,Jelas,32.355847,36.61685,53.87499999999999,0.13495,2562,4841,7403,9.041649999999999,Weekday
552,2012-07-05,Musim panas,2012,July,0,Kamis,Ya,Jelas,33.9275,38.06835,45.7917,0.194029,1405,4836,6241,12.999943,Weekday
553,2012-07-06,Musim panas,2012,July,0,Jummat,Ya,Jelas,33.961653,37.62665,45.0833,0.146142,1366,4841,6207,9.791514,Weekday
554,2012-07-07,Musim panas,2012,July,0,Sabtu,Tidak,Jelas,35.328347,40.24565,49.2083,0.163554,1448,3392,4840,10.958118,Weekend/Holiday
555,2012-07-08,Musim panas,2012,July,0,Minggu,Tidak,Jelas,33.722500000000004,39.5198,57.375,0.125629,1203,3469,4672,8.417143,Weekend/Holiday
556,2012-07-09,Musim panas,2012,July,0,Senin,Ya,Berkabut,29.144153000000003,32.7027,68.3333,0.180975,998,5571,6569,12.125325,Weekday
557,2012-07-10,Musim panas,2012,July,0,Selasa,Ya,Berkabut,29.554153,33.2398,66.75,0.151737,954,5336,6290,10.166379000000001,Weekday
558,2012-07-11,Musim panas,2012,July,0,Rabu,Ya,Jelas,29.383347,32.51355,63.3333,0.151733,975,6289,7264,10.166111,Weekday
559,2012-07-12,Musim panas,2012,July,0,Kamis,Ya,Jelas,29.349153,32.73415,52.9583,0.146775,1032,6414,7446,9.833924999999999,Weekday
560,2012-07-13,Musim panas,2012,July,0,Jummat,Ya,Berkabut,29.998347,33.39665,48.5833,0.08085,1511,5988,7499,5.41695,Weekday
561,2012-07-14,Musim panas,2012,July,0,Sabtu,Tidak,Berkabut,28.836653,33.3021,69.91669999999999,0.143679,2355,4614,6969,9.626493,Weekend/Holiday
562,2012-07-15,Musim panas,2012,July,0,Minggu,Tidak,Jelas,30.579152999999998,35.259800000000006,71.7917,0.166667,1920,4111,6031,11.166689,Weekend/Holiday
563,2012-07-16,Musim panas,2012,July,0,Senin,Ya,Jelas,31.296653000000003,36.206250000000004,64.5,0.164187,1088,5742,6830,11.000529,Weekday
564,2012-07-17,Musim panas,2012,July,0,Selasa,Ya,Jelas,33.551653,37.78415,50.583299999999994,0.114429,921,5865,6786,7.666743,Weekday
565,2012-07-18,Musim panas,2012,July,0,Rabu,Ya,Jelas,32.526652999999996,37.27915,57.7083,0.137442,799,4914,5713,9.208614,Weekday
566,2012-07-19,Musim panas,2012,July,0,Kamis,Ya,Jelas,31.57,35.7321,60.0417,0.165429,888,5703,6591,11.083743,Weekday
567,2012-07-20,Musim panas,2012,July,0,Jummat,Ya,Berkabut,27.299153,30.65125,84.4167,0.208967,747,5123,5870,14.000789000000001,Weekday
568,2012-07-21,Musim panas,2012,July,0,Sabtu,Tidak,Hujan_RinganSalju,24.429153,27.495599999999996,86.5417,0.2133,1264,3195,4459,14.2911,Weekend/Holiday
569,2012-07-22,Musim panas,2012,July,0,Minggu,Tidak,Berkabut,27.3675,31.156250000000004,76.25,0.0939208,2544,4866,7410,6.2926936,Weekend/Holiday
570,2012-07-23,Musim panas,2012,July,0,Senin,Ya,Jelas,30.408347,34.50085,69.41669999999999,0.138683,1135,5831,6966,9.291761,Weekday
571,2012-07-24,Musim panas,2012,July,0,Selasa,Ya,Jelas,30.784153,35.3225,65.5,0.211454,1140,6452,7592,14.167418,Weekday
572,2012-07-25,Musim panas,2012,July,0,Rabu,Ya,Jelas,29.690847,32.7027,45.0,0.1648,1383,6790,8173,11.0416,Weekday
573,2012-07-26,Musim panas,2012,July,0,Kamis,Ya,Jelas,31.843347,36.96315,59.66669999999999,0.284813,1036,5825,6861,19.082470999999998,Weekday
574,2012-07-27,Musim panas,2012,July,0,Jummat,Ya,Jelas,32.048347,36.71085,59.458299999999994,0.152992,1259,5645,6904,10.250464,Weekday
575,2012-07-28,Musim panas,2012,July,0,Sabtu,Tidak,Jelas,30.989152999999998,34.8802,61.3333,0.15735,2234,4451,6685,10.542449999999999,Weekend/Holiday
576,2012-07-29,Musim panas,2012,July,0,Minggu,Tidak,Jelas,29.588347,33.39665,62.375,0.170396,2153,4444,6597,11.416532,Weekend/Holiday
577,2012-07-30,Musim panas,2012,July,0,Senin,Ya,Jelas,29.964153,34.24935,66.875,0.153617,1040,6065,7105,10.292339,Weekday
578,2012-07-31,Musim panas,2012,July,0,Selasa,Ya,Jelas,29.246653,33.144800000000004,70.41669999999999,0.165425,968,6248,7216,11.083475,Weekday
579,2012-08-01,Musim panas,2012,August,0,Rabu,Ya,Jelas,29.4175,33.3654,67.75,0.141179,1074,6506,7580,9.458993,Weekday
580,2012-08-02,Musim panas,2012,August,0,Kamis,Ya,Jelas,30.8525,35.354400000000005,65.95830000000001,0.129354,983,6278,7261,8.666718,Weekday
581,2012-08-03,Musim panas,2012,August,0,Jummat,Ya,Berkabut,31.399153,36.143350000000005,64.25,0.215792,1328,5847,7175,14.458064,Weekday
582,2012-08-04,Musim panas,2012,August,0,Sabtu,Tidak,Jelas,32.526652999999996,37.56335,61.3333,0.257458,2345,4479,6824,17.249686,Weekend/Holiday
583,2012-08-05,Musim panas,2012,August,0,Minggu,Tidak,Jelas,31.535847,36.55395,65.25,0.290421,1707,3757,5464,19.458206999999998,Weekend/Holiday
584,2012-08-06,Musim panas,2012,August,0,Senin,Ya,Berkabut,30.8525,35.5123,65.4167,0.129354,1233,5780,7013,8.666718,Weekday
585,2012-08-07,Musim panas,2012,August,0,Selasa,Ya,Berkabut,30.169152999999998,34.88105,70.375,0.116908,1278,5995,7273,7.8328359999999995,Weekday
586,2012-08-08,Musim panas,2012,August,0,Rabu,Ya,Berkabut,30.75,35.385850000000005,67.29169999999999,0.1107,1263,6271,7534,7.4169,Weekday
587,2012-08-09,Musim panas,2012,August,0,Kamis,Ya,Jelas,30.989152999999998,34.9754,62.0417,0.1561,1196,6090,7286,10.458699999999999,Weekday
588,2012-08-10,Musim panas,2012,August,0,Jummat,Ya,Berkabut,29.349153,33.3971,71.58330000000001,0.238813,1065,4721,5786,16.000471,Weekday
589,2012-08-11,Musim panas,2012,August,0,Sabtu,Tidak,Berkabut,28.392500000000002,31.91335,73.2917,0.206479,2247,4052,6299,13.834093,Weekend/Holiday
590,2012-08-12,Musim panas,2012,August,0,Minggu,Tidak,Jelas,28.734153000000003,32.22895,53.041700000000006,0.122512,2182,4362,6544,8.208304,Weekend/Holiday
591,2012-08-13,Musim panas,2012,August,0,Senin,Ya,Jelas,29.554153,33.112700000000004,54.541700000000006,0.136212,1207,5676,6883,9.126204,Weekday
592,2012-08-14,Musim panas,2012,August,0,Selasa,Ya,Jelas,29.793346999999997,33.838950000000004,68.6667,0.169158,1128,5656,6784,11.333586,Weekday
593,2012-08-15,Musim panas,2012,August,0,Rabu,Ya,Jelas,28.973347,32.70185,61.9583,0.169771,1198,6149,7347,11.374657000000001,Weekday
594,2012-08-16,Musim panas,2012,August,0,Kamis,Ya,Jelas,29.485847,32.7344,51.916700000000006,0.141796,1338,6267,7605,9.500332,Weekday
595,2012-08-17,Musim panas,2012,August,0,Jummat,Ya,Jelas,29.656653,12.120000000000001,57.0833,0.231354,1483,5665,7148,15.500718,Weekday
596,2012-08-18,Musim panas,2012,August,0,Sabtu,Tidak,Jelas,27.811653,30.903550000000003,60.3333,0.177867,2827,5038,7865,11.917089,Weekend/Holiday
597,2012-08-19,Musim panas,2012,August,0,Minggu,Tidak,Berkabut,26.069153,30.1777,71.1667,0.08645,1208,3341,4549,5.79215,Weekend/Holiday
598,2012-08-20,Musim panas,2012,August,0,Senin,Ya,Berkabut,26.069153,29.798350000000003,73.4167,0.129979,1026,5504,6530,8.708593,Weekday
599,2012-08-21,Musim panas,2012,August,0,Selasa,Ya,Jelas,26.615847000000002,30.051250000000003,67.375,0.0727708,1081,5925,7006,4.8756436,Weekday
600,2012-08-22,Musim panas,2012,August,0,Rabu,Ya,Jelas,27.3675,31.0927,67.7083,0.0702833,1094,6281,7375,4.708981100000001,Weekday
601,2012-08-23,Musim panas,2012,August,0,Kamis,Ya,Jelas,28.529153,31.8504,63.5833,0.0845958,1363,6402,7765,5.6679186,Weekday
602,2012-08-24,Musim panas,2012,August,0,Jummat,Ya,Berkabut,28.802500000000002,32.355000000000004,61.5,0.0721458,1325,6257,7582,4.8337686,Weekday
603,2012-08-25,Musim panas,2012,August,0,Sabtu,Tidak,Berkabut,27.128347,30.934800000000003,71.2917,0.244408,1829,4224,6053,16.375336,Weekend/Holiday
604,2012-08-26,Musim panas,2012,August,0,Minggu,Tidak,Berkabut,26.786653,29.799799999999998,84.5833,0.228858,1483,3772,5255,15.333486,Weekend/Holiday
605,2012-08-27,Musim panas,2012,August,0,Senin,Ya,Jelas,28.836653,32.7344,73.04169999999999,0.128733,989,5928,6917,8.625110999999999,Weekday
606,2012-08-28,Musim panas,2012,August,0,Selasa,Ya,Jelas,29.861653,33.3025,62.0,0.190925,935,6105,7040,12.791975,Weekday
607,2012-08-29,Musim panas,2012,August,0,Rabu,Ya,Jelas,28.085,31.786649999999998,55.2083,0.112562,1177,6520,7697,7.541653999999999,Weekday
608,2012-08-30,Musim panas,2012,August,0,Kamis,Ya,Jelas,28.973347,32.63895,59.0417,0.0771167,1172,6541,7713,5.1668189,Weekday
609,2012-08-31,Musim panas,2012,August,0,Jummat,Ya,Jelas,31.330847000000002,34.47,58.75,0.168533,1433,5917,7350,11.291711,Weekday
610,2012-09-01,Musim panas,2012,September,0,Sabtu,Tidak,Berkabut,30.886653000000003,35.1327,63.8333,0.113187,2352,3788,6140,7.5835289999999995,Weekend/Holiday
611,2012-09-02,Musim panas,2012,September,0,Minggu,Tidak,Berkabut,28.563347,32.45,81.5,0.0640708,2613,3197,5810,4.2927436,Weekend/Holiday
612,2012-09-03,Musim panas,2012,September,1,Senin,Tidak,Jelas,29.0075,33.081450000000004,79.0833,0.151121,1965,4069,6034,10.125107,Weekday
613,2012-09-04,Musim panas,2012,September,0,Selasa,Ya,Jelas,29.759152999999998,34.3444,75.5,0.236321,867,5997,6864,15.833507,Weekday
614,2012-09-05,Musim panas,2012,September,0,Rabu,Ya,Jelas,30.203346999999997,35.44915,74.125,0.187808,832,6280,7112,12.583136,Weekday
615,2012-09-06,Musim panas,2012,September,0,Kamis,Ya,Berkabut,28.563347,32.766450000000006,81.0417,0.142421,611,5592,6203,9.542207,Weekday
616,2012-09-07,Musim panas,2012,September,0,Jummat,Ya,Jelas,28.836653,32.8602,73.625,0.171646,1045,6459,7504,11.500282,Weekday
617,2012-09-08,Musim panas,2012,September,0,Sabtu,Tidak,Berkabut,27.025847,30.556050000000003,79.91669999999999,0.281104,1557,4419,5976,18.833968000000002,Weekend/Holiday
618,2012-09-09,Musim panas,2012,September,0,Minggu,Tidak,Jelas,25.009999999999998,28.946250000000003,54.75,0.224496,2570,5657,8227,15.041232,Weekend/Holiday
619,2012-09-10,Musim panas,2012,September,0,Senin,Ya,Jelas,23.916653,28.2827,50.375,0.258713,1118,6407,7525,17.333771000000002,Weekday
620,2012-09-11,Musim panas,2012,September,0,Selasa,Ya,Jelas,23.677500000000002,27.7146,52.0,0.0920542,1070,6697,7767,6.1676314,Weekday
621,2012-09-12,Musim panas,2012,September,0,Rabu,Ya,Jelas,24.565847,28.50375,57.7083,0.131846,1050,6820,7870,8.833682,Weekday
622,2012-09-13,Musim panas,2012,September,0,Kamis,Ya,Jelas,25.1125,28.9779,63.708299999999994,0.0827208,1054,6750,7804,5.5422936,Weekday
623,2012-09-14,Musim panas,2012,September,0,Jummat,Ya,Jelas,25.966653,29.704150000000002,67.25,0.103863,1379,6630,8009,6.9588209999999995,Weekday
624,2012-09-15,Musim panas,2012,September,0,Sabtu,Tidak,Jelas,24.941653000000002,29.29335,50.1667,0.247521,3160,5554,8714,16.583907,Weekend/Holiday
625,2012-09-16,Musim panas,2012,September,0,Minggu,Tidak,Jelas,23.779999999999998,28.15625,56.99999999999999,0.0901833,2166,5167,7333,6.042281099999999,Weekend/Holiday
626,2012-09-17,Musim panas,2012,September,0,Senin,Ya,Berkabut,23.814153,27.652500000000003,73.4583,0.151742,1022,5847,6869,10.166713999999999,Weekday
627,2012-09-18,Musim panas,2012,September,0,Selasa,Ya,Berkabut,25.556653,28.253349999999998,87.25,0.357587,371,3702,4073,23.958329,Weekday
628,2012-09-19,Musim panas,2012,September,0,Rabu,Ya,Jelas,22.6525,27.0202,53.6667,0.215175,788,6803,7591,14.416725,Weekday
629,2012-09-20,Musim panas,2012,September,0,Kamis,Ya,Jelas,22.413347,26.6096,61.8333,0.118167,939,6781,7720,7.917189,Weekday
630,2012-09-21,Musim panas,2012,September,0,Jummat,Ya,Jelas,24.565847,28.59855,66.875,0.154229,1250,6917,8167,10.333343000000001,Weekday
631,2012-09-22,Musim panas,2012,September,0,Sabtu,Tidak,Jelas,26.650000000000002,30.5244,64.6667,0.283583,2512,5883,8395,19.000061,Weekend/Holiday
632,2012-09-23,Musim gugur,2012,September,0,Minggu,Tidak,Jelas,21.695847,25.946649999999998,46.7083,0.223258,2454,5453,7907,14.958286000000001,Weekend/Holiday
633,2012-09-24,Musim gugur,2012,September,0,Senin,Ya,Jelas,21.080847000000002,25.12565,49.2917,0.142404,1001,6435,7436,9.541068000000001,Weekday
634,2012-09-25,Musim gugur,2012,September,0,Selasa,Ya,Jelas,22.55,27.208949999999998,56.99999999999999,0.236321,845,6693,7538,15.833507,Weekday
635,2012-09-26,Musim gugur,2012,September,0,Rabu,Ya,Jelas,26.035,29.83065,63.083299999999994,0.2444,787,6946,7733,16.3748,Weekday
636,2012-09-27,Musim gugur,2012,September,0,Kamis,Ya,Berkabut,26.650000000000002,30.398750000000003,69.08330000000001,0.134342,751,6642,7393,9.000914,Weekday
637,2012-09-28,Musim gugur,2012,September,0,Jummat,Ya,Berkabut,25.385847000000002,29.29315,69.0,0.164179,1045,6370,7415,10.999993,Weekday
638,2012-09-29,Musim gugur,2012,September,0,Sabtu,Tidak,Jelas,22.2425,26.5148,54.2917,0.227604,2589,5966,8555,15.249468,Weekend/Holiday
639,2012-09-30,Musim gugur,2012,September,0,Minggu,Tidak,Jelas,21.593347,25.88315,58.3333,0.134958,2015,4874,6889,9.042186,Weekend/Holiday
640,2012-10-01,Musim gugur,2012,October,0,Senin,Ya,Berkabut,21.354153,25.6,64.9167,0.0908042,763,6015,6778,6.0838814,Weekday
641,2012-10-02,Musim gugur,2012,October,0,Selasa,Ya,Hujan_RinganSalju,24.224153,27.116649999999996,87.16669999999999,0.104475,315,4324,4639,6.9998249999999995,Weekday
642,2012-10-03,Musim gugur,2012,October,0,Rabu,Ya,Berkabut,26.9575,29.95665,79.375,0.0665458,728,6844,7572,4.4585686,Weekday
643,2012-10-04,Musim gugur,2012,October,0,Kamis,Ya,Berkabut,26.9575,30.398750000000003,72.2917,0.117546,891,6437,7328,7.875582,Weekday
644,2012-10-05,Musim gugur,2012,October,0,Jummat,Ya,Jelas,25.215,29.00935,62.74999999999999,0.10635,1516,6640,8156,7.12545,Weekday
645,2012-10-06,Musim gugur,2012,October,0,Sabtu,Tidak,Jelas,22.720847,26.92605,66.41669999999999,0.268025,3031,4934,7965,17.957675000000002,Weekend/Holiday
646,2012-10-07,Musim gugur,2012,October,0,Minggu,Tidak,Berkabut,17.049153,20.99065,70.8333,0.141162,781,2729,3510,9.457854000000001,Weekend/Holiday
647,2012-10-08,Musim gugur,2012,October,1,Senin,Tidak,Berkabut,15.716652999999999,19.3804,70.9583,0.189679,874,4604,5478,12.708492999999999,Weekday
648,2012-10-09,Musim gugur,2012,October,0,Selasa,Ya,Berkabut,18.313347,21.9056,76.16669999999999,0.1903,601,5791,6392,12.7501,Weekday
649,2012-10-10,Musim gugur,2012,October,0,Rabu,Ya,Jelas,21.080847000000002,25.1571,63.083299999999994,0.187821,780,6911,7691,12.584007,Weekday
650,2012-10-11,Musim gugur,2012,October,0,Kamis,Ya,Jelas,17.835,21.55835,46.3333,0.181596,834,6736,7570,12.166932000000001,Weekday
651,2012-10-12,Musim gugur,2012,October,0,Jummat,Ya,Jelas,17.9375,21.65355,53.91669999999999,0.235092,1060,6222,7282,15.751164,Weekday
652,2012-10-13,Musim gugur,2012,October,0,Sabtu,Tidak,Jelas,16.126653,19.5698,49.4583,0.146142,2252,4857,7109,9.791514,Weekend/Holiday
653,2012-10-14,Musim gugur,2012,October,0,Minggu,Tidak,Jelas,21.388347,25.4102,64.0417,0.278612,2080,4559,6639,18.667004000000002,Weekend/Holiday
654,2012-10-15,Musim gugur,2012,October,0,Senin,Ya,Berkabut,23.028347,26.9575,70.75,0.296037,760,5115,5875,19.834478999999998,Weekday
655,2012-10-16,Musim gugur,2012,October,0,Selasa,Ya,Jelas,19.201653,23.042299999999997,55.833299999999994,0.182221,922,6612,7534,12.208807,Weekday
656,2012-10-17,Musim gugur,2012,October,0,Rabu,Ya,Jelas,18.689153,22.5054,69.2917,0.101371,979,6482,7461,6.791857,Weekday
657,2012-10-18,Musim gugur,2012,October,0,Kamis,Ya,Berkabut,21.4225,25.63125,72.8333,0.236937,1008,6501,7509,15.874779,Weekday
658,2012-10-19,Musim gugur,2012,October,0,Jummat,Ya,Berkabut,23.096653,26.894800000000004,81.5,0.134954,753,4671,5424,9.041917999999999,Weekday
659,2012-10-20,Musim gugur,2012,October,0,Sabtu,Tidak,Jelas,19.850847,23.6421,57.2917,0.117537,2806,5284,8090,7.874979,Weekend/Holiday
660,2012-10-21,Musim gugur,2012,October,0,Minggu,Tidak,Jelas,19.030847,22.82145,51.0,0.166054,2132,4692,6824,11.125618000000001,Weekend/Holiday
661,2012-10-22,Musim gugur,2012,October,0,Senin,Ya,Jelas,19.9875,24.1471,56.833299999999994,0.0814833,830,6228,7058,5.4593811,Weekday
662,2012-10-23,Musim gugur,2012,October,0,Selasa,Ya,Jelas,22.310847,26.5152,64.16669999999999,0.0945458,841,6625,7466,6.3345686,Weekday
663,2012-10-24,Musim gugur,2012,October,0,Rabu,Ya,Jelas,24.087500000000002,27.93605,63.625,0.0727792,795,6898,7693,4.8762064,Weekday
664,2012-10-25,Musim gugur,2012,October,0,Kamis,Ya,Berkabut,22.55,26.4844,80.0417,0.124375,875,6484,7359,8.333125,Weekday
665,2012-10-26,Musim gugur,2012,October,0,Jummat,Ya,Berkabut,22.379153000000002,26.137500000000003,80.7083,0.132467,1182,6262,7444,8.875289,Weekday
666,2012-10-27,Musim gugur,2012,October,0,Sabtu,Tidak,Berkabut,21.73,25.756649999999997,72.0,0.235692,2643,5209,7852,15.791364000000002,Weekend/Holiday
667,2012-10-28,Musim gugur,2012,October,0,Minggu,Tidak,Berkabut,19.5775,23.38855,69.4583,0.398008,998,3461,4459,26.666535999999997,Weekend/Holiday
668,2012-10-29,Musim gugur,2012,October,0,Senin,Ya,Hujan_RinganSalju,18.04,21.97,88.0,0.3582,2,20,22,23.9994,Weekday
669,2012-10-30,Musim gugur,2012,October,0,Selasa,Ya,Berkabut,13.045462,15.49545,82.5455,0.213009,87,1009,1096,14.271603,Weekday
670,2012-10-31,Musim gugur,2012,October,0,Rabu,Ya,Berkabut,14.657499999999999,18.055,66.6667,0.166667,419,5147,5566,11.166689,Weekday
671,2012-11-01,Musim gugur,2012,November,0,Kamis,Ya,Berkabut,14.999153000000002,18.4971,58.166700000000006,0.157346,466,5520,5986,10.542182,Weekday
672,2012-11-02,Musim gugur,2012,November,0,Jummat,Ya,Jelas,14.555,17.802100000000003,52.208299999999994,0.266175,618,5229,5847,17.833725,Weekday
673,2012-11-03,Musim gugur,2012,November,0,Sabtu,Tidak,Berkabut,14.076653,16.1923,49.125,0.270529,1029,4109,5138,18.125443,Weekend/Holiday
674,2012-11-04,Musim gugur,2012,November,0,Minggu,Tidak,Jelas,13.359153,16.4769,53.2917,0.179108,1201,3906,5107,12.000236,Weekend/Holiday
675,2012-11-05,Musim gugur,2012,November,0,Senin,Ya,Jelas,13.085847,15.403749999999999,49.416700000000006,0.236325,378,4881,5259,15.833775000000001,Weekday
676,2012-11-06,Musim gugur,2012,November,0,Selasa,Ya,Jelas,11.514153,14.07835,56.7083,0.173513,466,5220,5686,11.625371,Weekday
677,2012-11-07,Musim gugur,2012,November,0,Rabu,Ya,Berkabut,12.129153,13.73105,54.75,0.304108,326,4709,5035,20.375236,Weekday
678,2012-11-08,Musim gugur,2012,November,0,Kamis,Ya,Jelas,14.439134,17.09455,33.3478,0.347835,340,4975,5315,23.304945,Weekday
679,2012-11-09,Musim gugur,2012,November,0,Jummat,Ya,Jelas,14.828347,17.77065,54.0833,0.214558,709,5283,5992,14.375386,Weekday
680,2012-11-10,Musim gugur,2012,November,0,Sabtu,Tidak,Jelas,15.955846999999999,19.696849999999998,64.5417,0.0578458,2090,4446,6536,3.8756686,Weekend/Holiday
681,2012-11-11,Musim gugur,2012,November,0,Minggu,Tidak,Jelas,17.254153000000002,21.08565,65.91669999999999,0.1275,2290,4562,6852,8.5425,Weekend/Holiday
682,2012-11-12,Musim gugur,2012,November,1,Senin,Tidak,Jelas,19.884999999999998,23.76915,74.16669999999999,0.173517,1097,5172,6269,11.625639,Weekday
683,2012-11-13,Musim gugur,2012,November,0,Selasa,Ya,Berkabut,14.076653,16.16125,66.29169999999999,0.342046,327,3767,4094,22.917082,Weekday
684,2012-11-14,Musim gugur,2012,November,0,Rabu,Ya,Jelas,11.855847,14.07815,55.2083,0.199625,373,5122,5495,13.374875,Weekday
685,2012-11-15,Musim gugur,2012,November,0,Kamis,Ya,Berkabut,13.188346999999998,16.2246,62.0417,0.152987,320,5125,5445,10.250129000000001,Weekday
686,2012-11-16,Musim gugur,2012,November,0,Jummat,Ya,Jelas,14.145,17.3602,52.4583,0.171025,484,5214,5698,11.458675000000001,Weekday
687,2012-11-17,Musim gugur,2012,November,0,Sabtu,Tidak,Jelas,13.325000000000001,16.31915,54.541700000000006,0.179729,1313,4316,5629,12.041843,Weekend/Holiday
688,2012-11-18,Musim gugur,2012,November,0,Minggu,Tidak,Jelas,14.0425,16.8873,69.2917,0.227612,922,3747,4669,15.250004,Weekend/Holiday
689,2012-11-19,Musim gugur,2012,November,0,Senin,Ya,Berkabut,15.614152999999998,18.78105,62.3333,0.235067,449,5050,5499,15.749489,Weekday
690,2012-11-20,Musim gugur,2012,November,0,Selasa,Ya,Berkabut,15.340847000000002,19.03335,68.5,0.082725,534,5100,5634,5.542575,Weekday
691,2012-11-21,Musim gugur,2012,November,0,Rabu,Ya,Jelas,14.486653,18.2446,61.375,0.103246,615,4531,5146,6.917482000000001,Weekday
692,2012-11-22,Musim gugur,2012,November,1,Kamis,Tidak,Jelas,13.940000000000001,17.518549999999998,58.0417,0.0528708,955,1470,2425,3.5423436,Weekday
693,2012-11-23,Musim gugur,2012,November,0,Jummat,Ya,Jelas,15.101653,18.93895,56.875,0.148021,1603,2307,3910,9.917407,Weekday
694,2012-11-24,Musim gugur,2012,November,0,Sabtu,Tidak,Jelas,11.411653,12.4371,40.4583,0.376871,532,1745,2277,25.250357,Weekend/Holiday
